hour,minute,second,sensor_data
14,54,15,"[22.75, 22.25, 23.0, 23.0, 23.25, 23.75, 23.5, 23.25, 22.5, 22.25, 23.0, 23.25, 23.5, 23.25, 23.25, 23.75, 23.25, 22.5, 23.75, 23.25, 23.5, 23.25, 23.75, 23.75, 23.25, 23.5, 23.25, 23.75, 23.75, 24.0, 24.0, 23.75, 23.5, 23.25, 22.75, 23.5, 24.0, 23.5, 24.0, 23.75, 23.25, 22.5, 22.75, 23.25, 23.5, 23.5, 23.75, 23.75, 23.0, 23.0, 23.0, 23.0, 23.25, 23.5, 22.75, 24.0, 23.25, 22.75, 22.5, 22.25, 23.0, 22.75, 24.0, 22.5]"
14,54,15,"[23.0, 22.0, 23.25, 23.0, 23.25, 23.75, 23.5, 23.5, 22.75, 22.75, 22.25, 23.5, 23.25, 23.0, 23.5, 23.5, 23.25, 23.5, 23.5, 23.25, 23.75, 24.0, 23.75, 24.25, 23.25, 23.75, 23.25, 23.75, 23.75, 24.0, 23.75, 23.5, 23.5, 23.0, 23.0, 23.5, 24.0, 23.5, 23.75, 24.0, 23.0, 22.75, 23.0, 23.25, 23.5, 23.75, 23.5, 23.25, 23.25, 22.75, 23.0, 23.0, 23.25, 23.75, 23.25, 23.75, 22.5, 22.75, 23.0, 22.5, 23.0, 23.0, 23.25, 22.75]"
14,54,15,"[22.5, 23.0, 22.75, 23.5, 23.25, 24.0, 24.0, 23.5, 23.5, 22.75, 22.75, 23.5, 23.5, 23.5, 23.5, 23.25, 23.0, 23.0, 23.5, 23.25, 23.5, 23.25, 24.0, 23.75, 23.25, 23.25, 23.0, 23.75, 23.75, 24.0, 24.0, 24.0, 24.0, 23.75, 23.0, 23.25, 23.5, 23.75, 23.5, 24.0, 22.75, 22.75, 22.25, 23.25, 23.75, 23.5, 23.5, 23.75, 22.5, 23.0, 23.0, 23.5, 23.75, 23.25, 23.25, 23.75, 22.5, 22.75, 22.75, 22.5, 23.25, 23.0, 23.0, 22.0]"
14,54,15,"[23.25, 22.75, 23.0, 22.75, 23.5, 23.75, 23.25, 23.25, 22.5, 22.75, 22.5, 23.0, 23.5, 23.5, 23.75, 23.75, 23.25, 22.75, 23.5, 23.25, 23.5, 23.0, 24.0, 23.75, 23.5, 23.25, 23.0, 23.5, 23.75, 23.75, 24.0, 24.0, 23.75, 23.25, 23.25, 23.0, 23.5, 23.75, 23.75, 23.75, 22.75, 23.25, 23.0, 23.0, 23.5, 24.0, 23.75, 23.75, 23.25, 22.75, 22.75, 23.25, 22.75, 23.25, 23.0, 23.25, 23.0, 23.25, 23.0, 22.5, 23.5, 22.75, 23.25, 22.5]"
14,54,15,"[23.0, 22.0, 22.75, 22.75, 23.0, 23.0, 23.25, 23.75, 22.0, 22.5, 22.75, 23.5, 23.25, 23.75, 23.75, 23.5, 23.75, 22.75, 23.25, 22.75, 23.25, 23.5, 23.75, 23.25, 23.5, 23.25, 23.75, 23.25, 23.5, 24.0, 24.25, 23.25, 23.5, 23.25, 22.5, 23.5, 23.75, 24.0, 23.5, 23.5, 23.5, 22.5, 23.0, 23.0, 23.5, 23.5, 23.25, 23.25, 23.0, 23.0, 22.5, 23.25, 23.25, 23.25, 23.0, 23.5, 23.0, 22.5, 22.75, 22.5, 22.75, 23.0, 23.5, 23.0]"
14,54,16,"[23.25, 22.75, 23.0, 23.5, 23.5, 23.5, 23.75, 23.0, 23.0, 22.5, 22.5, 23.25, 23.0, 23.5, 23.5, 23.25, 22.75, 22.75, 23.5, 23.0, 23.5, 23.25, 23.5, 23.5, 23.75, 23.25, 23.5, 23.25, 23.25, 24.0, 24.0, 23.75, 23.5, 23.0, 23.0, 23.25, 23.75, 24.25, 23.75, 24.0, 23.25, 23.0, 22.75, 23.25, 23.75, 24.0, 23.5, 23.5, 22.75, 22.75, 22.5, 22.75, 23.0, 23.25, 23.5, 23.25, 23.0, 23.0, 22.5, 22.0, 23.0, 23.0, 23.0, 22.5]"
14,54,16,"[23.0, 22.25, 22.75, 23.25, 23.75, 23.75, 23.5, 23.25, 23.25, 22.75, 23.0, 23.25, 23.25, 23.25, 23.5, 23.25, 23.25, 22.5, 23.5, 23.5, 23.5, 23.5, 23.25, 23.5, 23.5, 23.0, 23.25, 23.75, 23.5, 24.0, 23.75, 23.75, 23.25, 23.25, 23.0, 23.5, 23.75, 23.5, 23.75, 23.75, 22.75, 22.75, 23.0, 23.0, 23.5, 23.5, 23.5, 23.5, 22.75, 22.75, 22.75, 23.0, 23.5, 23.25, 22.5, 23.5, 22.75, 22.5, 22.75, 22.25, 22.75, 22.5, 24.0, 22.75]"
14,54,16,"[22.75, 22.5, 23.0, 23.5, 23.25, 23.75, 23.0, 23.5, 23.5, 22.75, 23.0, 23.5, 23.25, 23.0, 23.5, 23.75, 23.0, 22.5, 23.5, 23.5, 23.75, 24.0, 24.0, 23.5, 23.5, 23.5, 23.5, 24.0, 23.25, 23.75, 24.25, 24.0, 23.5, 23.0, 23.0, 23.0, 23.75, 24.0, 23.5, 24.0, 23.5, 22.75, 23.0, 23.25, 23.5, 23.5, 23.75, 23.0, 23.25, 23.0, 23.25, 23.25, 23.25, 23.25, 23.25, 23.5, 22.75, 23.0, 22.75, 22.5, 23.0, 23.0, 24.0, 23.0]"
14,54,16,"[23.5, 23.0, 23.0, 23.25, 23.75, 23.5, 23.5, 23.5, 23.25, 23.25, 22.75, 23.0, 23.0, 23.75, 24.25, 23.25, 23.25, 22.75, 23.5, 23.25, 23.5, 23.5, 23.5, 23.5, 23.5, 23.0, 23.5, 23.75, 23.5, 24.0, 24.0, 23.5, 23.25, 23.25, 23.5, 23.0, 23.75, 23.75, 23.5, 23.5, 22.75, 22.5, 23.25, 23.25, 23.5, 23.25, 23.5, 23.0, 23.25, 23.5, 23.0, 23.0, 23.75, 23.25, 23.25, 23.5, 22.25, 22.75, 23.0, 22.25, 22.5, 22.5, 23.75, 22.75]"
14,54,16,"[23.0, 22.5, 23.0, 22.75, 23.25, 23.5, 23.75, 23.0, 22.75, 22.5, 22.5, 23.5, 23.5, 23.25, 23.25, 23.5, 23.25, 22.5, 23.75, 23.5, 23.75, 23.25, 24.0, 23.75, 23.25, 23.75, 23.25, 23.0, 23.75, 23.75, 24.0, 23.75, 23.75, 23.25, 22.75, 23.5, 23.5, 24.0, 24.0, 24.0, 23.25, 23.0, 23.0, 23.5, 23.5, 24.25, 23.5, 23.75, 22.75, 23.0, 23.25, 23.25, 23.25, 23.75, 22.75, 23.75, 23.0, 22.75, 23.25, 22.25, 23.0, 23.0, 23.5, 22.75]"
14,54,17,"[23.5, 22.5, 23.25, 23.5, 23.5, 23.75, 23.75, 23.25, 22.75, 22.25, 22.75, 23.5, 23.75, 23.5, 23.5, 23.75, 23.0, 23.0, 23.25, 23.5, 23.75, 23.5, 24.0, 24.0, 23.25, 22.75, 23.25, 23.5, 23.5, 24.0, 23.75, 23.5, 23.75, 23.25, 23.0, 23.0, 23.5, 23.75, 23.5, 24.0, 23.0, 22.5, 23.0, 23.25, 23.5, 23.75, 23.5, 23.25, 23.25, 23.25, 22.75, 23.25, 23.25, 23.25, 23.25, 24.0, 22.5, 23.25, 22.75, 22.75, 22.75, 23.25, 23.5, 22.25]"
14,54,17,"[22.75, 22.25, 22.5, 23.5, 23.0, 23.5, 23.0, 22.5, 22.5, 22.75, 22.25, 23.25, 22.75, 23.0, 23.5, 23.75, 23.25, 22.25, 23.25, 23.0, 23.25, 23.5, 23.5, 23.75, 23.25, 23.5, 23.5, 23.25, 23.5, 23.5, 23.5, 23.5, 24.0, 23.25, 22.5, 23.25, 23.5, 23.5, 23.75, 24.0, 23.25, 23.0, 23.25, 23.0, 23.5, 23.25, 23.25, 23.0, 23.25, 23.25, 22.75, 23.0, 23.25, 23.25, 23.5, 23.5, 23.0, 22.5, 22.5, 22.5, 22.75, 22.75, 23.25, 22.0]"
14,54,17,"[22.5, 23.25, 23.0, 23.25, 23.25, 23.75, 23.25, 23.25, 23.0, 22.5, 22.5, 23.75, 23.25, 23.25, 23.75, 23.5, 23.5, 22.5, 23.5, 23.0, 23.75, 23.25, 23.5, 23.75, 23.5, 23.75, 23.25, 23.5, 23.75, 24.0, 23.75, 24.0, 24.0, 23.5, 23.0, 23.25, 23.75, 23.75, 23.75, 24.0, 23.0, 23.0, 22.75, 23.25, 23.25, 23.75, 23.25, 23.5, 23.5, 22.75, 23.25, 22.75, 23.0, 23.0, 23.25, 23.25, 23.0, 23.25, 23.0, 22.0, 23.0, 23.25, 24.0, 22.75]"
14,54,17,"[23.25, 23.25, 22.75, 23.0, 23.25, 23.5, 23.25, 23.0, 23.25, 22.75, 22.25, 23.25, 23.5, 23.5, 23.5, 23.75, 23.25, 22.5, 23.5, 23.25, 23.25, 23.5, 23.5, 24.0, 23.5, 23.25, 23.25, 23.5, 23.75, 24.25, 23.75, 23.75, 23.5, 23.25, 23.0, 23.5, 23.5, 24.0, 23.75, 24.0, 22.75, 23.0, 23.0, 23.25, 23.5, 23.5, 24.0, 23.25, 23.0, 22.75, 23.0, 23.0, 22.5, 23.25, 23.25, 23.5, 22.5, 23.0, 22.75, 22.0, 22.75, 23.25, 23.75, 22.5]"
14,54,17,"[23.0, 22.5, 23.25, 23.0, 23.25, 23.5, 23.25, 23.25, 22.5, 22.75, 22.75, 23.5, 23.5, 23.25, 23.5, 23.25, 23.25, 22.5, 23.25, 23.25, 23.5, 23.25, 23.75, 24.0, 23.75, 23.25, 23.25, 23.5, 23.25, 24.0, 23.75, 23.75, 23.75, 23.25, 23.25, 23.0, 23.75, 23.75, 23.75, 24.0, 23.25, 23.0, 22.75, 23.0, 23.5, 23.75, 23.75, 23.5, 22.75, 23.25, 22.75, 22.75, 23.25, 23.5, 23.25, 23.75, 23.0, 22.75, 22.5, 22.5, 22.75, 23.0, 24.25, 22.75]"
14,54,18,"[23.0, 22.5, 23.25, 22.75, 23.0, 23.75, 23.75, 23.0, 22.75, 22.25, 22.75, 23.25, 23.25, 23.75, 23.25, 23.25, 23.25, 22.75, 23.25, 23.5, 23.5, 23.5, 24.0, 23.75, 23.25, 23.5, 23.25, 23.5, 23.25, 24.0, 23.25, 24.25, 23.0, 23.5, 22.75, 23.0, 23.75, 23.5, 23.25, 23.5, 22.75, 22.5, 23.0, 22.75, 23.5, 23.5, 23.5, 23.75, 22.75, 22.75, 22.75, 22.75, 23.25, 23.25, 23.25, 23.75, 22.5, 22.75, 22.75, 22.5, 22.75, 22.75, 23.5, 22.25]"
14,54,18,"[23.25, 22.75, 23.0, 22.75, 23.75, 23.5, 23.5, 23.25, 22.0, 22.75, 22.75, 23.5, 23.5, 23.75, 24.0, 23.5, 22.75, 22.25, 23.0, 23.0, 23.25, 23.5, 23.25, 23.5, 23.0, 23.0, 23.75, 23.0, 23.5, 23.5, 24.0, 23.75, 23.75, 23.25, 23.0, 23.0, 23.5, 23.25, 23.5, 23.5, 23.0, 22.75, 23.25, 23.5, 23.5, 23.75, 23.75, 23.25, 22.75, 23.25, 22.75, 23.25, 23.0, 23.25, 23.25, 23.25, 22.25, 22.75, 22.25, 22.5, 22.75, 22.75, 23.5, 22.75]"
14,54,18,"[23.25, 22.5, 22.75, 23.0, 23.25, 23.5, 23.25, 22.75, 22.75, 22.75, 23.0, 23.5, 23.25, 23.25, 23.75, 23.5, 22.75, 22.5, 23.5, 23.25, 23.25, 23.25, 23.75, 23.25, 23.5, 23.5, 23.0, 23.0, 23.0, 23.75, 23.75, 23.25, 23.25, 23.25, 23.0, 23.25, 23.5, 23.75, 24.0, 24.0, 22.5, 22.75, 22.75, 23.0, 23.5, 24.25, 23.75, 22.75, 23.5, 23.25, 23.5, 22.75, 23.25, 23.25, 23.25, 23.75, 22.75, 23.0, 23.0, 23.0, 22.75, 22.5, 23.75, 23.0]"
14,54,18,"[22.75, 22.5, 23.0, 23.0, 23.5, 23.75, 23.75, 22.75, 23.5, 22.5, 23.0, 23.5, 23.25, 23.75, 23.5, 23.75, 22.75, 22.75, 23.25, 23.25, 23.75, 23.5, 24.0, 23.5, 23.5, 23.5, 23.25, 23.75, 23.5, 24.0, 24.0, 23.75, 23.75, 23.0, 23.25, 23.0, 23.5, 23.75, 23.5, 24.0, 23.0, 22.75, 23.0, 23.5, 23.25, 24.0, 23.25, 22.75, 22.75, 23.0, 23.0, 23.0, 23.5, 23.5, 23.25, 23.75, 23.0, 23.0, 22.75, 22.5, 22.5, 22.75, 23.25, 22.5]"
14,54,19,"[23.25, 22.25, 23.25, 23.25, 23.25, 23.75, 23.25, 23.5, 22.5, 22.5, 22.5, 23.5, 23.5, 23.75, 23.25, 24.0, 23.25, 22.5, 23.25, 23.25, 23.25, 23.25, 23.5, 23.25, 23.25, 23.75, 23.5, 23.5, 23.25, 24.0, 24.0, 23.75, 23.75, 23.0, 23.0, 23.5, 23.5, 23.75, 23.5, 24.0, 23.0, 22.75, 22.5, 23.0, 23.5, 23.75, 23.5, 23.0, 22.75, 22.5, 22.5, 23.5, 23.0, 23.25, 23.0, 23.5, 22.75, 22.75, 22.25, 22.0, 22.75, 23.0, 23.5, 22.25]"
14,54,19,"[22.75, 22.25, 23.0, 23.0, 23.75, 24.0, 23.5, 24.0, 22.75, 22.5, 22.5, 23.25, 23.5, 23.5, 23.5, 23.75, 23.0, 23.0, 23.0, 23.25, 23.25, 23.5, 24.25, 23.5, 23.5, 23.25, 23.25, 23.25, 23.75, 24.0, 23.5, 23.75, 24.0, 23.75, 23.0, 23.5, 23.5, 23.75, 23.75, 24.0, 23.25, 22.5, 22.75, 22.75, 23.5, 23.75, 23.5, 23.0, 23.0, 23.0, 23.25, 23.0, 23.5, 23.25, 22.75, 22.75, 22.75, 22.25, 22.75, 22.25, 23.0, 23.25, 24.25, 22.75]"
14,54,19,"[22.25, 22.75, 23.0, 23.0, 23.25, 23.25, 23.0, 23.0, 22.5, 22.25, 22.5, 23.0, 23.75, 23.75, 23.5, 23.5, 23.25, 22.5, 23.5, 23.0, 23.5, 23.25, 23.5, 23.75, 23.25, 23.5, 22.75, 23.5, 23.5, 23.75, 23.75, 23.5, 23.75, 23.5, 23.0, 23.0, 24.0, 23.75, 23.25, 24.0, 22.75, 22.75, 23.25, 23.5, 23.5, 23.5, 23.5, 23.5, 23.5, 23.0, 22.75, 23.25, 23.0, 23.25, 23.5, 23.25, 22.5, 22.5, 22.5, 22.25, 23.5, 22.75, 23.5, 23.0]"
14,54,19,"[22.75, 22.25, 23.0, 22.75, 22.75, 23.75, 23.25, 23.25, 22.75, 22.5, 22.75, 23.25, 23.5, 23.0, 23.5, 23.75, 22.75, 22.5, 23.25, 23.25, 23.25, 23.5, 23.5, 23.5, 23.25, 23.25, 23.25, 23.5, 23.5, 24.0, 23.75, 23.5, 23.75, 23.0, 23.25, 23.25, 23.75, 23.75, 23.5, 23.5, 22.75, 22.5, 23.0, 23.25, 23.5, 23.25, 23.75, 23.25, 23.0, 23.25, 23.25, 23.0, 23.0, 23.5, 23.5, 23.5, 22.75, 22.5, 22.75, 22.75, 22.5, 22.75, 23.75, 22.75]"
14,54,19,"[23.0, 22.75, 23.0, 22.75, 23.0, 23.5, 23.5, 23.0, 22.5, 22.5, 22.75, 23.5, 23.0, 23.75, 23.5, 23.0, 22.75, 22.25, 22.75, 22.75, 23.0, 23.5, 23.25, 23.75, 23.25, 23.5, 23.25, 23.25, 23.0, 23.5, 24.0, 23.25, 23.25, 23.0, 22.75, 23.0, 23.5, 23.5, 23.75, 23.75, 22.5, 22.25, 22.75, 22.5, 23.25, 23.75, 23.75, 23.25, 22.5, 22.5, 22.5, 22.5, 22.75, 23.5, 22.75, 23.25, 22.75, 22.5, 22.25, 22.0, 22.75, 23.0, 23.0, 22.5]"
14,54,20,"[23.25, 23.0, 23.0, 23.0, 24.0, 23.5, 23.5, 23.0, 23.0, 22.25, 22.5, 23.25, 23.0, 23.25, 23.25, 23.75, 22.75, 22.75, 23.0, 23.25, 23.5, 23.5, 23.75, 23.5, 23.75, 23.25, 23.5, 23.5, 23.5, 23.5, 23.75, 23.5, 23.25, 23.25, 22.75, 23.25, 23.5, 24.0, 23.5, 24.0, 23.0, 22.25, 23.25, 23.0, 23.25, 24.0, 23.5, 23.5, 22.5, 22.5, 23.0, 22.75, 23.25, 23.25, 23.5, 23.75, 22.5, 22.25, 22.75, 22.5, 23.0, 22.25, 23.75, 23.0]"
14,54,20,"[23.25, 22.75, 22.75, 23.25, 24.0, 23.75, 23.5, 23.0, 22.75, 22.75, 22.75, 23.25, 23.25, 23.0, 23.75, 23.25, 23.5, 22.25, 23.5, 23.0, 23.25, 23.0, 23.0, 23.25, 23.5, 23.5, 23.25, 23.5, 23.25, 24.25, 24.25, 23.25, 24.0, 23.0, 23.0, 23.25, 23.5, 23.5, 23.5, 23.25, 22.5, 22.75, 22.75, 22.5, 23.5, 23.5, 23.75, 23.25, 23.0, 22.75, 23.0, 22.75, 23.0, 23.25, 23.25, 23.5, 22.75, 22.5, 22.75, 22.75, 23.0, 23.0, 23.5, 22.25]"
14,54,20,"[23.0, 22.25, 22.75, 22.75, 23.0, 24.0, 23.25, 23.25, 23.0, 22.25, 22.75, 23.75, 23.25, 23.25, 23.75, 23.5, 23.25, 22.5, 23.5, 23.25, 23.25, 23.5, 24.0, 23.5, 23.5, 23.75, 23.5, 23.5, 23.25, 23.75, 23.75, 23.75, 23.5, 22.75, 23.25, 23.25, 23.25, 23.75, 23.75, 23.75, 22.5, 22.75, 22.75, 22.75, 23.5, 23.75, 23.75, 23.0, 23.0, 23.0, 22.5, 22.75, 23.5, 23.25, 23.25, 24.0, 22.75, 23.0, 22.25, 22.5, 23.5, 22.75, 23.75, 22.75]"
14,54,20,"[22.75, 22.5, 23.0, 23.5, 23.5, 23.5, 23.5, 23.25, 22.5, 22.75, 23.0, 23.25, 23.25, 23.75, 23.75, 23.5, 23.0, 22.25, 23.25, 22.75, 23.75, 23.5, 23.25, 23.75, 23.75, 23.5, 23.5, 23.75, 23.75, 23.75, 24.0, 24.0, 23.25, 23.0, 23.25, 23.0, 23.5, 23.5, 23.75, 24.0, 23.25, 22.5, 23.0, 23.25, 23.5, 23.75, 23.75, 23.5, 23.25, 22.75, 23.0, 23.0, 23.0, 23.75, 23.25, 23.5, 23.25, 22.75, 23.0, 22.0, 22.75, 23.5, 23.5, 22.5]"
14,54,20,"[22.75, 22.25, 22.5, 23.0, 23.0, 23.25, 23.0, 22.75, 22.75, 22.25, 22.75, 23.25, 23.25, 23.5, 23.5, 23.5, 22.5, 22.5, 23.25, 23.25, 23.5, 23.25, 23.5, 23.5, 23.5, 23.5, 23.0, 23.5, 23.25, 23.75, 23.75, 23.25, 23.25, 23.0, 23.25, 23.25, 23.75, 23.75, 23.25, 24.0, 22.75, 22.5, 23.0, 23.25, 23.0, 23.5, 23.5, 23.25, 22.75, 23.0, 22.75, 23.5, 23.25, 23.25, 23.5, 24.0, 22.5, 22.5, 22.25, 22.5, 22.75, 22.5, 23.25, 22.75]"
14,54,21,"[23.5, 22.75, 22.75, 23.25, 23.0, 23.5, 23.25, 22.5, 22.5, 22.5, 22.5, 23.5, 23.5, 23.0, 23.25, 23.0, 23.0, 22.25, 23.5, 23.0, 23.5, 23.25, 23.5, 23.5, 23.75, 23.5, 23.0, 23.75, 23.0, 24.0, 24.0, 24.0, 23.75, 23.25, 23.0, 23.5, 23.75, 23.75, 23.75, 24.25, 22.75, 22.75, 23.0, 23.0, 23.5, 23.75, 23.5, 23.25, 23.0, 23.0, 22.25, 23.25, 22.75, 23.25, 23.0, 23.5, 22.75, 23.0, 22.75, 22.5, 23.5, 23.0, 23.75, 22.5]"
14,54,21,"[23.0, 22.25, 22.5, 22.5, 23.5, 23.75, 23.25, 23.0, 22.5, 22.25, 22.25, 22.75, 23.0, 23.75, 23.25, 23.75, 23.25, 22.25, 23.25, 23.0, 23.0, 23.25, 23.75, 23.5, 23.0, 23.25, 23.0, 23.25, 23.25, 23.5, 23.5, 23.5, 23.5, 23.0, 22.75, 23.0, 23.75, 23.75, 23.5, 23.5, 22.5, 22.75, 23.25, 22.75, 23.25, 23.75, 23.25, 23.25, 23.25, 22.75, 23.25, 22.75, 23.5, 23.5, 23.25, 23.25, 22.75, 22.75, 22.25, 22.5, 23.25, 23.0, 23.5, 22.5]"
14,54,21,"[22.75, 22.25, 23.0, 23.0, 23.0, 23.5, 23.0, 23.0, 22.75, 22.5, 22.75, 23.25, 23.25, 23.25, 23.75, 23.5, 23.25, 22.25, 23.25, 23.0, 23.0, 23.25, 23.5, 23.75, 23.5, 23.5, 23.0, 23.75, 23.5, 24.25, 23.75, 23.75, 23.25, 23.25, 23.0, 23.0, 23.5, 23.5, 23.25, 23.5, 23.0, 22.75, 23.0, 23.25, 23.0, 23.5, 23.0, 23.5, 23.0, 23.0, 22.75, 22.75, 23.0, 23.0, 23.75, 23.5, 23.25, 23.0, 22.5, 22.75, 22.5, 22.5, 23.5, 22.75]"
